fleschscore,highwot,lowwot,pictures,polarity,reponsetime,subjectivity,url,wordcount,yeararchive
61.36544798845971,50,7,18,-0.056568431568431575,3.181884,0.40003746253746253,http://realnewsrightnow.com/2017/07/donald-trump-jr-receives-first-medal-honor-war-journalism/,367,2015
66.26928412874587,50,7,15,0.14691017316017313,0.181429,0.31110930735930736,http://realnewsrightnow.com/2017/07/man-finds-hillary-clintons-email-account-logged-best-buy-display-computer/,318,2015
55.573244147157226,50,7,15,0.051746482683982666,0.180399,0.3979694264069265,http://realnewsrightnow.com/2017/07/deep-state-elections-set-for-august-9-absentee-voting-already-underway/,345,2015
54.283732876712335,50,7,683,0.05626262626262625,0.191362,0.2612457912457912,http://realnewsrightnow.com/2015/07/pope-francis-god-has-instructed-me-to-revise-the-ten-commandments/,365,2015
74.79280660377361,50,7,151,0.10656671759612936,0.193769,0.45531576266870377,http://realnewsrightnow.com/2017/02/pope-francis-orders-vatican-archives-reveal-gods-name-ending-centuries-secrecy/,477,2015
44.9996255357546,50,7,16,0.07095186559472272,0.181825,0.2840496804782519,http://realnewsrightnow.com/2017/08/nasa-high-probability-aliens-speak-english/,341,2015
78.40851027397261,50,7,24,0.20927536231884056,0.184046,0.33802277432712213,http://realnewsrightnow.com/2017/02/nevada-man-survived-ufo-abduction-says-aliens-asked-jesus-christ/,438,2015
57.89323529411769,50,7,19,0.21266666666666662,0.184813,0.5173333333333333,http://realnewsrightnow.com/2017/09/white-house-says-trump-in-frequent-contact-with-extraterrestrials/,340,2015
55.455489929667536,50,7,20,-0.01688459268004722,0.177016,0.36981650924832743,http://realnewsrightnow.com/2017/06/scientists-warn-pink-cows-verge-extinction/,391,2015
53.460063025210104,50,7,19,-0.05301724137931035,0.183708,0.32811986863711007,http://realnewsrightnow.com/2016/11/new-study-shows-illegal-immigrants-outnumber-americans-2-1-2025/,357,2015
57.953240713659,34,32,21,0.07564102564102565,0.180722,0.42083333333333334,http://worldnewsdailyreport.com/zookeeper-arrested-after-trying-to-molest-500-pound-male-gorilla/,263,2013
